model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,metric_higher_is_better,num_samples
gpunet,float,qnn_dlc_via_qnn_ep,73.5,,73.5,55.25,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,float,onnx,73.5,,73.7,55.22,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a16,qnn_dlc,73.5,73.2,73.3,42.04,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a16,qnn_dlc_via_qnn_ep,73.5,73.2,73.3,42.04,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a16,onnx,73.5,73.2,73.3,42.04,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a8,tflite,73.5,72.6,72.5,32.94,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a8,qnn_dlc,73.5,72.6,72.6,32.94,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a8,qnn_dlc_via_qnn_ep,73.5,72.6,72.6,32.94,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
gpunet,w8a8,onnx,73.5,72.6,72.6,32.94,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
huggingface_wavlm_base_plus,float,tflite,20.7,,99.9,13.97,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted.,0.0,100.0,10.0,False,500.0
huggingface_wavlm_base_plus,float,qnn_dlc,20.7,,20.7,23.4,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted.,0.0,100.0,10.0,False,500.0
huggingface_wavlm_base_plus,float,qnn_dlc_via_qnn_ep,20.7,,20.7,23.4,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted.,0.0,100.0,10.0,False,500.0
huggingface_wavlm_base_plus,float,onnx,20.7,,20.7,23.4,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted.,0.0,100.0,10.0,False,500.0
inception_v3,float,tflite,77.2,,77.3,77.68,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_inception_v3,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
inception_v3,float,qnn_dlc,77.2,,77.2,78.37,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet_inception_v3,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
